file_path,file_class,file_name,feature_vector
database_normalized\Truck\D00303.obj,Truck,D00303.obj,"[2.305270761552933, 0.0348284502705588, 5.09694185067193, 5.743185487901004, -0.2858145145978264, -0.05479690975234852, 0.17149, 0.13784, 0.08744, 0.06359, 0.05051, 0.04633, 0.04142, 0.04004, 0.03945, 0.03818, 0.03373, 0.03104, 0.03041, 0.02774, 0.02808, 0.02857, 0.03106, 0.03195, 0.02843, 0.0127, 0.018698, 0.06368, 0.103161, 0.063954, 0.045021, 0.023934, 0.054301, 0.060276, 0.11184, 0.079034, 0.09966, 0.050641, 0.011448, 0.00356, 0.029015, 0.042885, 0.029439, 0.035734, 0.039341, 0.034378, 0.030392, 0.103294, 0.120143, 0.095136, 0.092144, 0.079775, 0.057164, 0.036724, 0.028776, 0.027435, 0.031978, 0.036587, 0.037538, 0.033716, 0.035049, 0.037688, 0.048022, 0.037121, 0.024404, 0.006914, 0.003473, 0.023187, 0.05722, 0.087511, 0.10765, 0.113799, 0.110105, 0.099363, 0.0865, 0.072891, 0.061075, 0.049194, 0.039453, 0.031938, 0.023416, 0.016879, 0.010634, 0.004554, 0.001067, 9.1e-05, 0.004852, 0.028907, 0.067093, 0.104617, 0.128761, 0.134826, 0.124857, 0.106528, 0.085516, 0.066265, 0.049432, 0.035839, 0.026394, 0.017709, 0.010596, 0.00519, 0.001965, 0.000515, 0.000114, 2.4e-05]"
database_normalized\Truck\D00331.obj,Truck,D00331.obj,"[0.9459260876982655, -0.006215846816485738, 3.729300765258438, 3.799789267894634, -0.3532325389658516, -0.060782187501621336, 0.15358, 0.16427, 0.08571, 0.06032, 0.05112, 0.04243, 0.03972, 0.03574, 0.03709, 0.03624, 0.03546, 0.03125, 0.03088, 0.03233, 0.03237, 0.03361, 0.03242, 0.03023, 0.02421, 0.01102, 0.024974, 0.020117, 0.010458, 0.017533, 0.027801, 0.067815, 0.07141, 0.107074, 0.053815, 0.035523, 0.069212, 0.068455, 0.071823, 0.067708, 0.078662, 0.044893, 0.062812, 0.039596, 0.003244, 0.057075, 0.033496, 0.070642, 0.108834, 0.107179, 0.079181, 0.055499, 0.044136, 0.035477, 0.042738, 0.050325, 0.055116, 0.055482, 0.050748, 0.047451, 0.042231, 0.044318, 0.036057, 0.023083, 0.012628, 0.005379, 0.002558, 0.015978, 0.033763, 0.051553, 0.067232, 0.08211, 0.089346, 0.087818, 0.083279, 0.081499, 0.083476, 0.082001, 0.076367, 0.06615, 0.046902, 0.026728, 0.014261, 0.006746, 0.001989, 0.000244, 0.00495, 0.023733, 0.049394, 0.075446, 0.095923, 0.109846, 0.115503, 0.112672, 0.100677, 0.082405, 0.066048, 0.052279, 0.043197, 0.032898, 0.020742, 0.01041, 0.003172, 0.00054, 0.000147, 1.8e-05]"
database_normalized\Truck\D00406.obj,Truck,D00406.obj,"[2.5356236881384424, -0.03504350524695023, 2.0974044606671467, 2.2372075143650045, 0.902108154169841, -0.07323916982882987, 0.07139, 0.10166, 0.10731, 0.0798, 0.06716, 0.06657, 0.06595, 0.06627, 0.06807, 0.0672, 0.0558, 0.04177, 0.03469, 0.02763, 0.02328, 0.01855, 0.01511, 0.01125, 0.00751, 0.00303, 0.010713, 0.009477, 0.026767, 0.144117, 0.087469, 0.069812, 0.073772, 0.100552, 0.248103, 0.036308, 0.039977, 0.034655, 0.002603, 0.0, 0.005224, 0.047122, 0.045714, 0.014872, 0.0, 0.002743, 0.019123, 0.042815, 0.067348, 0.08605, 0.105345, 0.107884, 0.07674, 0.039047, 0.029742, 0.046083, 0.051225, 0.064617, 0.060883, 0.052071, 0.064259, 0.027069, 0.029069, 0.027711, 0.002611, 0.000308, 0.003107, 0.01679, 0.036791, 0.05621, 0.080624, 0.100635, 0.102347, 0.093956, 0.07847, 0.07706, 0.083926, 0.085284, 0.07419, 0.054755, 0.031867, 0.015914, 0.005948, 0.001633, 0.000409, 8.4e-05, 0.005453, 0.026567, 0.056401, 0.085153, 0.10809, 0.120905, 0.123439, 0.114595, 0.097529, 0.081533, 0.065478, 0.049674, 0.032993, 0.019131, 0.008692, 0.00328, 0.000848, 0.000184, 5.2e-05, 3e-06]"
database_normalized\Truck\D00424.obj,Truck,D00424.obj,"[0.5159082052053435, -0.014751361372324563, 3.050063133581462, 3.010296511046363, -0.34597310617956895, -0.037743489447138616, 0.2122, 0.14454, 0.0682, 0.04939, 0.04422, 0.04147, 0.03588, 0.03353, 0.03463, 0.03792, 0.03499, 0.02955, 0.02855, 0.02827, 0.02725, 0.02651, 0.03359, 0.03431, 0.03547, 0.01953, 0.020047, 0.149947, 0.09306, 0.07762, 0.009023, 0.0, 0.004904, 0.014637, 0.064665, 0.044771, 0.02347, 0.070704, 0.049771, 0.080821, 0.111415, 0.05004, 0.075738, 0.050791, 0.006481, 0.002095, 0.062516, 0.10502, 0.120725, 0.064677, 0.056395, 0.063881, 0.062886, 0.045589, 0.047308, 0.054919, 0.061743, 0.037473, 0.015738, 0.031627, 0.038877, 0.048374, 0.047583, 0.026859, 0.00745, 0.00036, 0.005022, 0.030285, 0.059035, 0.086233, 0.097021, 0.100438, 0.095469, 0.091855, 0.092686, 0.088214, 0.067643, 0.059406, 0.059131, 0.038058, 0.01528, 0.007212, 0.003987, 0.002063, 0.000858, 0.000104, 0.007357, 0.041312, 0.085014, 0.119197, 0.135352, 0.141545, 0.134543, 0.111493, 0.079309, 0.05198, 0.034177, 0.02398, 0.016686, 0.010345, 0.005118, 0.002078, 0.000476, 2.7e-05, 1e-05, 1e-06]"
database_normalized\Truck\D00518.obj,Truck,D00518.obj,"[2.2675614712064007, -0.006091126622147445, 3.9431465611820253, 4.499959829387634, -0.43445394743549787, -0.06872660254139752, 0.11751, 0.14443, 0.0991, 0.07435, 0.06093, 0.05186, 0.04572, 0.04255, 0.04031, 0.0402, 0.0386, 0.03549, 0.03526, 0.03406, 0.03301, 0.03226, 0.0276, 0.02407, 0.01661, 0.00608, 0.005753, 0.00427, 0.01258, 0.039917, 0.043798, 0.056632, 0.082412, 0.078239, 0.084253, 0.045344, 0.076047, 0.080377, 0.116461, 0.051109, 0.04602, 0.061002, 0.052945, 0.026707, 0.018314, 0.01782, 0.020682, 0.066677, 0.100473, 0.106256, 0.090484, 0.066578, 0.056534, 0.051315, 0.049446, 0.048344, 0.06251, 0.064583, 0.05947, 0.051056, 0.041314, 0.029057, 0.016752, 0.009557, 0.006345, 0.002567, 0.001925, 0.015581, 0.041473, 0.066902, 0.087107, 0.099039, 0.105029, 0.106808, 0.102784, 0.093466, 0.080933, 0.066201, 0.049629, 0.035103, 0.023572, 0.014476, 0.006977, 0.002392, 0.000554, 4.9e-05, 0.004093, 0.025336, 0.059116, 0.094336, 0.120607, 0.132282, 0.130238, 0.116022, 0.094985, 0.072522, 0.052643, 0.037152, 0.025706, 0.01692, 0.010177, 0.005239, 0.002014, 0.000525, 7.2e-05, 1.5e-05]"
database_normalized\Truck\D00804.obj,Truck,D00804.obj,"[2.2174710072223123, 0.011013570288851105, 1.9230433286602975, 2.0214096178346206, -0.1858869306950488, -0.07192065176626382, 0.08443, 0.12534, 0.11458, 0.08502, 0.06746, 0.05775, 0.05319, 0.0492, 0.04691, 0.04447, 0.04536, 0.0417, 0.03908, 0.03496, 0.02998, 0.02605, 0.02175, 0.01735, 0.01152, 0.0039, 0.008958, 0.007493, 0.018958, 0.026813, 0.066936, 0.074058, 0.081553, 0.074403, 0.047603, 0.043982, 0.045902, 0.080229, 0.061848, 0.058009, 0.058004, 0.053935, 0.044776, 0.042231, 0.081743, 0.022566, 0.016726, 0.049662, 0.064279, 0.090228, 0.102204, 0.082984, 0.075611, 0.066156, 0.050538, 0.050569, 0.058348, 0.059809, 0.059762, 0.050214, 0.039162, 0.031825, 0.025701, 0.015629, 0.009362, 0.001231, 0.001513, 0.012628, 0.032694, 0.055003, 0.075467, 0.09061, 0.09961, 0.100793, 0.098994, 0.093633, 0.088741, 0.082638, 0.069499, 0.048261, 0.027804, 0.014199, 0.005846, 0.001719, 0.000309, 3.9e-05, 0.003193, 0.02007, 0.048035, 0.077726, 0.101694, 0.117389, 0.122623, 0.118072, 0.105369, 0.087308, 0.068648, 0.051464, 0.036886, 0.022719, 0.011973, 0.004839, 0.001487, 0.000397, 9.3e-05, 1.5e-05]"
database_normalized\Truck\D00835.obj,Truck,D00835.obj,"[2.7148122932013594, 0.016767311314596585, 2.982594740136325, 3.2117252289644025, -0.31505531851115826, -0.06492455035962556, 0.11872, 0.14745, 0.1077, 0.07386, 0.05991, 0.04862, 0.04322, 0.04053, 0.03915, 0.03897, 0.03726, 0.03536, 0.03435, 0.03337, 0.03174, 0.03063, 0.0287, 0.0248, 0.01853, 0.00713, 0.00279, 0.006397, 0.012573, 0.03056, 0.045731, 0.055572, 0.051415, 0.058205, 0.088918, 0.074206, 0.042838, 0.021228, 0.057712, 0.080429, 0.072501, 0.080785, 0.060189, 0.048956, 0.086619, 0.022376, 0.017581, 0.055544, 0.077537, 0.098429, 0.099902, 0.084907, 0.062747, 0.050427, 0.050657, 0.043612, 0.048662, 0.054958, 0.056116, 0.051103, 0.042028, 0.032309, 0.034221, 0.022326, 0.012691, 0.004243, 0.001451, 0.012307, 0.033072, 0.05768, 0.078826, 0.094053, 0.103407, 0.105336, 0.101611, 0.094291, 0.084529, 0.073762, 0.059143, 0.043203, 0.02794, 0.016002, 0.008256, 0.003782, 0.001178, 0.000171, 0.003997, 0.024907, 0.059844, 0.097642, 0.125672, 0.13942, 0.135122, 0.118464, 0.09466, 0.070904, 0.049764, 0.033725, 0.022017, 0.013131, 0.00664, 0.002865, 0.000935, 0.000236, 4.9e-05, 6e-06]"
database_normalized\Truck\D00926.obj,Truck,D00926.obj,"[2.8960100826430937, 0.05759166154749283, 4.373469430308612, 2.262542613421498, 1.271676920752558, -0.04918319043631135, 0.17273, 0.17896, 0.09169, 0.05758, 0.04252, 0.03764, 0.03098, 0.02804, 0.02792, 0.03013, 0.02672, 0.02453, 0.02665, 0.02967, 0.03307, 0.03593, 0.04089, 0.04055, 0.03105, 0.01275, 0.015596, 0.051213, 0.099607, 0.102639, 0.079795, 0.099607, 0.019642, 0.052656, 0.032475, 0.060626, 0.103259, 0.070448, 0.122174, 0.058402, 0.031481, 0.0, 0.0, 0.0, 0.0, 0.00038, 0.035436, 0.11689, 0.116752, 0.087063, 0.081854, 0.08406, 0.07484, 0.06757, 0.065253, 0.066125, 0.049031, 0.033507, 0.025527, 0.02715, 0.031942, 0.025485, 0.010885, 0.000553, 3.9e-05, 3.8e-05, 0.007336, 0.054145, 0.122392, 0.171287, 0.192001, 0.179455, 0.138379, 0.082079, 0.038342, 0.011746, 0.002019, 0.000283, 0.000122, 0.0001, 9.4e-05, 5.4e-05, 6.7e-05, 5.2e-05, 3.8e-05, 9e-06, 0.007578, 0.046584, 0.105135, 0.157428, 0.185567, 0.177806, 0.142227, 0.094557, 0.052098, 0.022316, 0.006796, 0.001301, 0.000247, 0.000131, 8.8e-05, 6.6e-05, 4e-05, 2.2e-05, 7e-06, 6e-06]"
database_normalized\Truck\D00947.obj,Truck,D00947.obj,"[3.234230345374336, 0.013391817802844413, 1.9206451284690647, 2.44706347832489, 0.6499524819029747, -0.07710394636798204, 0.07329, 0.06107, 0.07899, 0.10517, 0.09169, 0.08473, 0.08059, 0.07431, 0.07124, 0.06516, 0.05612, 0.04032, 0.03077, 0.02395, 0.01859, 0.01478, 0.01197, 0.00891, 0.00574, 0.00261, 0.01229, 0.02838, 0.056942, 0.077701, 0.054254, 0.078343, 0.060501, 0.069404, 0.093491, 0.066142, 0.119231, 0.075505, 0.045437, 0.048656, 0.038911, 0.045468, 0.013229, 0.008, 0.003289, 0.004826, 0.023239, 0.060422, 0.049739, 0.033067, 0.040564, 0.088538, 0.118737, 0.082158, 0.081363, 0.08487, 0.086431, 0.081084, 0.066951, 0.048023, 0.029044, 0.014934, 0.006856, 0.003188, 0.000658, 0.000134, 0.002618, 0.017504, 0.036147, 0.04927, 0.071619, 0.087826, 0.080552, 0.071586, 0.06027, 0.057938, 0.067705, 0.086213, 0.098778, 0.090289, 0.064047, 0.035378, 0.016277, 0.005141, 0.000781, 6.1e-05, 0.00458, 0.025938, 0.053198, 0.076174, 0.0915, 0.096134, 0.09858, 0.101164, 0.094493, 0.081759, 0.063127, 0.047494, 0.042988, 0.045578, 0.041642, 0.02491, 0.00847, 0.001792, 0.000392, 8.7e-05]"
database_normalized\Truck\D00987.obj,Truck,D00987.obj,"[1.9310619360064993, 0.004432069977652279, 2.3301586449168963, 2.28379911437942, -0.32940161510053495, -0.07292510102456386, 0.0791, 0.11461, 0.10882, 0.08601, 0.07571, 0.06535, 0.05844, 0.05265, 0.04996, 0.04839, 0.04652, 0.04127, 0.03624, 0.03271, 0.02726, 0.02385, 0.02104, 0.01648, 0.01102, 0.00457, 0.009175, 0.024689, 0.071658, 0.060851, 0.095456, 0.111409, 0.044793, 0.086088, 0.107105, 0.148614, 0.087265, 0.016361, 0.029117, 0.041691, 0.030436, 0.012199, 0.0, 0.002711, 0.008816, 0.011566, 0.021345, 0.056648, 0.079607, 0.114693, 0.130456, 0.091069, 0.076345, 0.058456, 0.049576, 0.053071, 0.049723, 0.05728, 0.054048, 0.038, 0.030631, 0.020982, 0.007061, 0.005993, 0.004395, 0.000621, 0.002719, 0.017734, 0.043224, 0.072653, 0.09895, 0.11341, 0.114569, 0.105376, 0.094613, 0.087, 0.080764, 0.070976, 0.051032, 0.027817, 0.012667, 0.004663, 0.001492, 0.000281, 5.2e-05, 8e-06, 0.004191, 0.023836, 0.053244, 0.084101, 0.108127, 0.122108, 0.124776, 0.117393, 0.101603, 0.081933, 0.062912, 0.046398, 0.03241, 0.020142, 0.010674, 0.00442, 0.001339, 0.00033, 5.3e-05, 1e-05]"
database_normalized\Truck\m1570.obj,Truck,m1570.obj,"[0.22410779962708904, -0.04753380513726562, 0.7493432402649851, 1.248937348408101, 0.12719978271850055, -0.06902147560297664, 0.09111, 0.12878, 0.09784, 0.07438, 0.06711, 0.06336, 0.05826, 0.05373, 0.05159, 0.05019, 0.04417, 0.04079, 0.03708, 0.03249, 0.02939, 0.0262, 0.02125, 0.0161, 0.01159, 0.00459, 0.009338, 0.025265, 0.071909, 0.082685, 0.127761, 0.0883, 0.059429, 0.082153, 0.104601, 0.08474, 0.017654, 0.02547, 0.046538, 0.032368, 0.047596, 0.042988, 0.030174, 0.016299, 0.002378, 0.002354, 0.032193, 0.060379, 0.099126, 0.132605, 0.114527, 0.089051, 0.055537, 0.025151, 0.024055, 0.036992, 0.038915, 0.044834, 0.04806, 0.052967, 0.055375, 0.044318, 0.030673, 0.012112, 0.002592, 0.000538, 0.005252, 0.027511, 0.055106, 0.083791, 0.101196, 0.107571, 0.096734, 0.080219, 0.070579, 0.076623, 0.083391, 0.082685, 0.065339, 0.037809, 0.018539, 0.005807, 0.001133, 0.000447, 0.000217, 5.1e-05, 0.005223, 0.030895, 0.065105, 0.095564, 0.1146, 0.121233, 0.118731, 0.107497, 0.089999, 0.072118, 0.060469, 0.049672, 0.036009, 0.02078, 0.009019, 0.002588, 0.000401, 7.8e-05, 1.1e-05, 8e-06]"
database_normalized\Truck\m1571.obj,Truck,m1571.obj,"[0.19742290379318925, -0.03764396806594211, 0.0636867709599645, 0.2394343949146301, -0.18338579277250167, -0.07181697785695478, 0.08314, 0.12616, 0.11404, 0.08647, 0.06859, 0.05818, 0.05091, 0.04965, 0.0468, 0.0461, 0.04573, 0.04143, 0.03802, 0.0338, 0.02988, 0.0252, 0.02144, 0.01753, 0.01236, 0.00457, 0.009354, 0.009584, 0.022847, 0.024845, 0.061233, 0.071275, 0.079155, 0.077905, 0.044405, 0.047369, 0.045111, 0.072147, 0.059701, 0.062712, 0.059483, 0.042854, 0.041093, 0.044675, 0.091957, 0.032295, 0.01609, 0.047914, 0.064027, 0.087672, 0.101894, 0.084933, 0.077391, 0.069502, 0.052473, 0.050889, 0.058085, 0.05688, 0.058386, 0.049834, 0.037566, 0.030755, 0.026813, 0.016055, 0.01115, 0.001691, 0.00149, 0.012241, 0.032146, 0.053567, 0.075017, 0.090911, 0.09922, 0.102196, 0.100322, 0.095132, 0.089001, 0.081323, 0.068609, 0.048323, 0.02816, 0.014424, 0.006014, 0.001628, 0.000253, 2.3e-05, 0.003691, 0.022176, 0.051633, 0.082606, 0.107941, 0.122974, 0.125751, 0.119254, 0.103882, 0.084412, 0.065029, 0.047605, 0.032278, 0.018617, 0.008331, 0.002881, 0.000727, 0.00016, 4.8e-05, 4e-06]"
database_normalized\Truck\m1572.obj,Truck,m1572.obj,"[-0.3669696914116269, -0.053980363954277195, 0.21698197149665974, 0.4353611436615136, -0.2304529396109654, -0.04131976052336535, 0.1676, 0.16492, 0.06677, 0.04958, 0.04414, 0.04314, 0.04406, 0.04391, 0.04479, 0.04293, 0.03937, 0.03582, 0.03238, 0.02738, 0.02591, 0.02766, 0.0302, 0.03231, 0.02491, 0.01222, 0.007561, 0.009598, 0.040463, 0.077759, 0.064071, 0.062744, 0.071014, 0.054922, 0.008399, 0.007678, 0.019099, 0.075871, 0.084645, 0.064062, 0.10748, 0.104708, 0.070943, 0.037464, 0.03108, 0.000439, 0.067516, 0.077976, 0.139929, 0.084604, 0.046263, 0.050536, 0.038713, 0.022153, 0.031382, 0.060878, 0.089478, 0.073574, 0.049168, 0.026741, 0.031317, 0.04023, 0.039171, 0.0228, 0.006773, 0.000798, 0.006422, 0.035713, 0.067278, 0.097544, 0.106179, 0.093049, 0.081439, 0.066454, 0.061817, 0.091433, 0.108397, 0.083756, 0.058639, 0.030863, 0.008871, 0.001644, 0.000309, 0.000124, 5.9e-05, 1e-05, 0.006127, 0.034699, 0.073434, 0.105084, 0.119205, 0.121885, 0.124204, 0.118287, 0.099212, 0.066822, 0.041642, 0.03113, 0.026601, 0.018703, 0.009088, 0.003019, 0.000702, 0.000111, 3.3e-05, 1.2e-05]"
database_normalized\Truck\m1573.obj,Truck,m1573.obj,"[-0.24050358531183577, -0.052970442418059635, -0.01976051836759562, 0.04640578566514499, -0.0469948135486916, -0.0655809901243192, 0.1217, 0.13261, 0.09234, 0.06175, 0.05671, 0.05438, 0.05269, 0.05275, 0.05586, 0.05484, 0.04739, 0.03745, 0.03105, 0.0279, 0.02611, 0.02434, 0.02252, 0.02216, 0.01804, 0.00741, 0.076675, 0.154803, 0.045418, 0.025163, 0.048575, 0.054406, 0.047043, 0.074841, 0.074959, 0.08693, 0.057407, 0.005967, 0.049214, 0.087918, 0.087022, 0.017819, 0.0, 0.0, 0.002843, 0.002997, 0.049033, 0.066292, 0.061668, 0.11901, 0.101254, 0.085657, 0.07264, 0.057091, 0.056621, 0.0574, 0.028482, 0.012778, 0.036753, 0.045903, 0.049448, 0.05866, 0.03516, 0.003488, 0.001662, 0.001, 0.005448, 0.029523, 0.059951, 0.088567, 0.096434, 0.100923, 0.101182, 0.095199, 0.088001, 0.073942, 0.064554, 0.059094, 0.059525, 0.041546, 0.018508, 0.010671, 0.005429, 0.001222, 0.000239, 4.2e-05, 0.008886, 0.042568, 0.086171, 0.116877, 0.132934, 0.138138, 0.129145, 0.106929, 0.079917, 0.054127, 0.036033, 0.025468, 0.019348, 0.013252, 0.007157, 0.002468, 0.000444, 8.9e-05, 3.5e-05, 1.4e-05]"
database_normalized\Truck\m1574.obj,Truck,m1574.obj,"[0.6178149364120749, -0.04062194018500659, 0.12340329742733279, 0.2437547118266471, 0.6484796697122653, -0.07387003906390394, 0.08161, 0.08951, 0.08263, 0.10071, 0.08662, 0.07178, 0.07058, 0.06773, 0.06091, 0.05438, 0.04644, 0.03723, 0.03145, 0.02759, 0.02332, 0.01984, 0.0173, 0.01454, 0.01105, 0.00478, 0.006752, 0.033981, 0.055717, 0.018092, 0.0, 0.026665, 0.069533, 0.079022, 0.059501, 0.09216, 0.111002, 0.136045, 0.111084, 0.094576, 0.054334, 0.036929, 0.007308, 0.004129, 0.0, 0.00317, 0.01891, 0.057549, 0.056275, 0.04748, 0.055381, 0.077131, 0.142366, 0.12955, 0.078729, 0.062717, 0.062195, 0.062049, 0.054325, 0.042314, 0.02852, 0.015754, 0.006196, 0.001849, 0.000657, 5.3e-05, 0.002322, 0.018702, 0.043291, 0.06962, 0.094658, 0.103671, 0.103148, 0.094562, 0.08557, 0.073354, 0.06871, 0.06822, 0.067051, 0.058009, 0.033749, 0.011883, 0.002662, 0.00063, 0.000162, 2.6e-05, 0.005418, 0.032839, 0.072961, 0.108252, 0.129313, 0.134127, 0.127908, 0.111378, 0.091069, 0.067921, 0.045946, 0.029058, 0.01882, 0.012828, 0.007868, 0.003344, 0.000818, 0.000114, 1.7e-05, 1e-06]"
database_normalized\Truck\m1575.obj,Truck,m1575.obj,"[-0.5624716591497947, -0.03684329257067727, 0.37152450621129357, -0.14219209371145006, -0.4724328754920057, -0.07342446887176125, 0.08176, 0.10469, 0.11244, 0.08552, 0.06883, 0.06364, 0.05943, 0.0578, 0.058, 0.05594, 0.05044, 0.04383, 0.03655, 0.03184, 0.02498, 0.02084, 0.01751, 0.01375, 0.00883, 0.00338, 0.156143, 0.316177, 0.374914, 0.141454, 0.011059, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.000253, 0.10395, 0.218919, 0.179562, 0.119685, 0.182995, 0.135821, 0.057622, 0.000999, 0.0, 0.0, 0.0, 0.0, 0.0, 5.6e-05, 9.2e-05, 8.1e-05, 7e-06, 2.1e-05, 7.8e-05, 0.000112, 0.008959, 0.053036, 0.105749, 0.140082, 0.140277, 0.12858, 0.141141, 0.139972, 0.090021, 0.036823, 0.012011, 0.00278, 0.000206, 7.9e-05, 9.1e-05, 6.2e-05, 6.3e-05, 3.9e-05, 1.7e-05, 1.2e-05, 0.008507, 0.045291, 0.090239, 0.127044, 0.144873, 0.146792, 0.132882, 0.106878, 0.077952, 0.053343, 0.035142, 0.019602, 0.0084, 0.002345, 0.000476, 0.00015, 3.9e-05, 2.5e-05, 1.4e-05, 6e-06]"
database_normalized\Truck\m1576.obj,Truck,m1576.obj,"[0.49411309036309803, -0.03464716518780141, 0.4365738499795672, 0.6949816739519289, -0.23013723552608667, -0.07078222461081625, 0.08623, 0.12287, 0.11199, 0.08281, 0.07156, 0.06036, 0.05132, 0.04999, 0.04875, 0.04796, 0.0448, 0.04246, 0.03905, 0.03368, 0.02941, 0.02402, 0.02092, 0.01657, 0.01119, 0.00406, 0.000574, 0.006893, 0.034533, 0.047017, 0.081069, 0.078577, 0.080182, 0.061008, 0.065739, 0.082063, 0.062885, 0.054635, 0.052877, 0.037656, 0.057687, 0.053342, 0.026263, 0.035671, 0.033822, 0.047507, 0.019033, 0.056151, 0.065969, 0.096143, 0.107176, 0.089308, 0.06546, 0.057827, 0.044696, 0.039956, 0.049607, 0.053463, 0.055978, 0.05337, 0.04217, 0.037217, 0.03224, 0.019804, 0.012279, 0.002153, 0.001854, 0.013534, 0.035719, 0.057251, 0.077075, 0.091732, 0.09469, 0.091802, 0.087107, 0.083008, 0.07851, 0.077462, 0.074341, 0.060681, 0.039558, 0.021599, 0.009959, 0.003399, 0.00067, 4.9e-05, 0.004057, 0.02161, 0.049337, 0.078488, 0.102148, 0.11491, 0.118605, 0.113605, 0.102968, 0.085815, 0.067348, 0.051135, 0.038051, 0.026738, 0.015597, 0.006844, 0.002133, 0.0005, 0.000102, 9e-06]"
database_normalized\TruckNonContainer\D00055.obj,TruckNonContainer,D00055.obj,"[5.006617792422227, 0.03289693140892864, 2.517315703197672, 2.1080916113274926, 0.08681792829794907, -0.07652356015321019, 0.06247, 0.09945, 0.0995, 0.08703, 0.07764, 0.07387, 0.07232, 0.06763, 0.06557, 0.06073, 0.05251, 0.04302, 0.0357, 0.02833, 0.0229, 0.01888, 0.01407, 0.01021, 0.00613, 0.00204, 0.001545, 0.004701, 0.008639, 0.017081, 0.02497, 0.035814, 0.034125, 0.040019, 0.042356, 0.037739, 0.06185, 0.092133, 0.121008, 0.124023, 0.08833, 0.081556, 0.122469, 0.03351, 0.016328, 0.011804, 0.01176, 0.03419, 0.058314, 0.067793, 0.069428, 0.070463, 0.064574, 0.07066, 0.06018, 0.055236, 0.057672, 0.064652, 0.074208, 0.076797, 0.059243, 0.047139, 0.031083, 0.018349, 0.007118, 0.001141, 0.003107, 0.017456, 0.03856, 0.056922, 0.07472, 0.089249, 0.10103, 0.106828, 0.107502, 0.102804, 0.090347, 0.074144, 0.055663, 0.036444, 0.020602, 0.013486, 0.007576, 0.002916, 0.000591, 5.3e-05, 0.003661, 0.021994, 0.049737, 0.07649, 0.100601, 0.117044, 0.12284, 0.11589, 0.10163, 0.08312, 0.064982, 0.049422, 0.03611, 0.02454, 0.01578, 0.009315, 0.004592, 0.001837, 0.000385, 3e-05]"
database_normalized\TruckNonContainer\D00143.obj,TruckNonContainer,D00143.obj,"[6.479044410866961, 0.002378296882945584, 3.8844833625862525, 3.430142973643463, -0.1398323591662247, -0.07773691862466622, 0.03926, 0.07273, 0.09273, 0.10042, 0.09659, 0.09382, 0.08732, 0.07919, 0.06757, 0.0597, 0.05058, 0.03921, 0.03298, 0.02552, 0.02044, 0.01522, 0.01142, 0.00832, 0.00514, 0.00184, 0.002068, 0.004955, 0.008908, 0.027632, 0.039158, 0.050935, 0.040385, 0.066217, 0.07044, 0.074532, 0.077283, 0.069141, 0.0591, 0.074138, 0.061288, 0.062482, 0.080516, 0.07799, 0.037679, 0.015153, 0.006232, 0.018316, 0.033497, 0.049538, 0.064927, 0.070445, 0.081305, 0.094627, 0.086721, 0.082942, 0.082294, 0.076594, 0.066534, 0.060372, 0.048152, 0.031995, 0.022043, 0.015323, 0.006923, 0.00122, 0.001301, 0.008153, 0.021354, 0.03848, 0.057282, 0.077871, 0.095004, 0.105342, 0.110167, 0.111849, 0.103822, 0.089406, 0.069181, 0.047786, 0.030208, 0.017494, 0.009473, 0.004362, 0.001315, 0.00015, 0.002268, 0.013285, 0.032144, 0.054307, 0.075761, 0.093639, 0.106016, 0.111425, 0.110376, 0.101954, 0.087522, 0.070199, 0.052917, 0.037646, 0.024976, 0.014878, 0.007318, 0.002679, 0.000611, 7.9e-05]"
database_normalized\TruckNonContainer\D00148.obj,TruckNonContainer,D00148.obj,"[1.265865316709049, -0.0334092042569517, 1.2755286850255947, 1.2282595210265859, -0.34772930116215267, -0.06808196268576946, 0.08738, 0.09287, 0.10043, 0.09526, 0.07003, 0.06007, 0.0614, 0.06191, 0.06058, 0.06337, 0.05898, 0.03971, 0.03303, 0.0284, 0.02369, 0.01979, 0.0169, 0.01331, 0.00894, 0.00395, 0.001668, 0.005589, 0.013323, 0.039762, 0.089742, 0.073547, 0.07096, 0.088241, 0.044027, 0.044936, 0.0218, 0.069472, 0.154271, 0.064974, 0.064286, 0.092877, 0.040118, 0.011778, 0.00555, 0.003079, 0.02579, 0.041827, 0.047225, 0.052348, 0.067652, 0.069742, 0.091202, 0.095411, 0.050577, 0.039473, 0.041062, 0.052745, 0.070971, 0.072396, 0.044822, 0.035508, 0.058151, 0.036508, 0.005925, 0.000665, 0.006524, 0.019636, 0.035255, 0.053396, 0.069326, 0.079267, 0.085227, 0.084111, 0.078449, 0.071358, 0.068938, 0.074845, 0.076513, 0.081967, 0.055951, 0.039605, 0.015632, 0.00314, 0.000781, 7.9e-05, 0.007156, 0.027089, 0.049308, 0.069869, 0.08799, 0.101713, 0.109614, 0.111087, 0.105963, 0.093614, 0.075576, 0.057603, 0.041513, 0.027929, 0.017626, 0.009665, 0.004327, 0.001867, 0.000465, 2.6e-05]"
