file_path,file_class,file_name,A3
database_normalized\Insect\D00081.obj,Insect,D00081.obj,"[0.08081 0.1092  0.10599 0.09399 0.08054 0.07195 0.06235 0.05642 0.04781
 0.04102 0.03801 0.03395 0.03269 0.03074 0.02774 0.02262 0.02347 0.02143
 0.01447 0.0048 ]"
database_normalized\Insect\D00082.obj,Insect,D00082.obj,"[0.08196 0.10216 0.08459 0.07842 0.07722 0.07533 0.07006 0.06564 0.06283
 0.05902 0.04967 0.04504 0.03729 0.03066 0.0249  0.01992 0.01529 0.01112
 0.0066  0.00228]"
database_normalized\Insect\D00102.obj,Insect,D00102.obj,"[0.07395 0.12581 0.1112  0.09039 0.07627 0.06209 0.05495 0.05007 0.04499
 0.04246 0.03967 0.03815 0.03597 0.03509 0.03314 0.0313  0.02402 0.01751
 0.00949 0.00348]"
database_normalized\Insect\D00109.obj,Insect,D00109.obj,"[0.08395 0.10043 0.08469 0.07735 0.07792 0.07919 0.07288 0.06596 0.06099
 0.05714 0.05029 0.03965 0.03366 0.02902 0.02419 0.02131 0.01591 0.01206
 0.00914 0.00427]"
database_normalized\Insect\D00117.obj,Insect,D00117.obj,"[0.04019 0.08176 0.10165 0.10779 0.10078 0.08938 0.07771 0.06579 0.05924
 0.05176 0.04496 0.03934 0.03361 0.02808 0.02345 0.01969 0.01523 0.01068
 0.00664 0.00227]"
database_normalized\Insect\D00136.obj,Insect,D00136.obj,"[0.04486 0.08488 0.09734 0.09418 0.09297 0.09073 0.083   0.07411 0.06302
 0.05542 0.04742 0.03975 0.03287 0.02592 0.02167 0.01762 0.01406 0.01089
 0.00652 0.00277]"
database_normalized\Insect\D00160.obj,Insect,D00160.obj,"[0.04198 0.08002 0.09914 0.1023  0.09974 0.08887 0.08196 0.07123 0.06193
 0.0527  0.04496 0.03969 0.03327 0.02872 0.02391 0.01836 0.01354 0.0097
 0.00541 0.00257]"
database_normalized\Insect\D00180.obj,Insect,D00180.obj,"[0.07109 0.10007 0.09148 0.08483 0.08079 0.07825 0.07038 0.06488 0.06388
 0.06154 0.05058 0.03993 0.03218 0.02755 0.02294 0.01835 0.01556 0.01261
 0.00913 0.00398]"
database_normalized\Insect\D00231.obj,Insect,D00231.obj,"[0.08002 0.11996 0.11005 0.09323 0.07849 0.06872 0.05872 0.05218 0.04414
 0.0408  0.03647 0.03335 0.03111 0.02986 0.02757 0.028   0.02495 0.0217
 0.01472 0.00596]"
database_normalized\Insect\D00291.obj,Insect,D00291.obj,"[0.07955 0.12625 0.11318 0.09425 0.07789 0.06332 0.0546  0.04705 0.04246
 0.0378  0.03597 0.03409 0.03341 0.03265 0.03162 0.02809 0.02651 0.02287
 0.01444 0.004  ]"
database_normalized\Insect\D00294.obj,Insect,D00294.obj,"[0.07217 0.11416 0.10273 0.08921 0.07823 0.06872 0.06443 0.05833 0.05489
 0.05137 0.04449 0.03885 0.03451 0.02982 0.02702 0.02301 0.0202  0.01449
 0.0096  0.00377]"
database_normalized\Insect\D00309.obj,Insect,D00309.obj,"[0.05164 0.09255 0.10729 0.10398 0.09291 0.08055 0.07022 0.06163 0.05363
 0.0486  0.0432  0.03976 0.03421 0.03119 0.02625 0.02208 0.01775 0.01193
 0.00795 0.00268]"
database_normalized\Insect\D00315.obj,Insect,D00315.obj,"[0.05702 0.11287 0.11588 0.10005 0.08341 0.06963 0.06141 0.05196 0.04769
 0.04425 0.04075 0.03871 0.03569 0.03263 0.02966 0.02666 0.0207  0.01621
 0.01071 0.00411]"
database_normalized\Insect\D00333.obj,Insect,D00333.obj,"[0.0718  0.11217 0.11346 0.09731 0.08285 0.06892 0.05942 0.05245 0.04626
 0.04262 0.03881 0.03387 0.03252 0.0302  0.02944 0.02584 0.02273 0.02
 0.01396 0.00537]"
database_normalized\Insect\D00399.obj,Insect,D00399.obj,"[0.10732 0.13474 0.10227 0.08449 0.06659 0.05627 0.0527  0.04744 0.04254
 0.03721 0.03328 0.03145 0.03046 0.03104 0.02986 0.03016 0.02941 0.0263
 0.01886 0.00761]"
database_normalized\Insect\D00430.obj,Insect,D00430.obj,"[0.05536 0.10653 0.10444 0.0962  0.08534 0.07637 0.06909 0.06447 0.05648
 0.05018 0.04515 0.03995 0.03503 0.02907 0.02487 0.02195 0.01683 0.01268
 0.00747 0.00254]"
database_normalized\Insect\D00510.obj,Insect,D00510.obj,"[0.07289 0.10703 0.09934 0.09534 0.08735 0.07559 0.06696 0.0574  0.04743
 0.04226 0.03871 0.03695 0.03656 0.03146 0.02794 0.02464 0.02139 0.01643
 0.01032 0.00401]"
database_normalized\Insect\D00590.obj,Insect,D00590.obj,"[0.09266 0.11675 0.10124 0.08766 0.07737 0.06806 0.05857 0.05209 0.04552
 0.04127 0.03748 0.03485 0.03157 0.02875 0.02831 0.02645 0.02636 0.02467
 0.01526 0.00511]"
database_normalized\Insect\D00615.obj,Insect,D00615.obj,"[0.07817 0.10003 0.08829 0.07953 0.07675 0.07773 0.07375 0.06767 0.06583
 0.05899 0.04973 0.03953 0.03301 0.02935 0.02248 0.01934 0.01553 0.01162
 0.00891 0.00376]"
database_normalized\Insect\D00662.obj,Insect,D00662.obj,"[0.04754 0.08703 0.10411 0.10617 0.0945  0.08469 0.07288 0.06491 0.05544
 0.04957 0.04635 0.04084 0.03624 0.03067 0.02572 0.01976 0.01552 0.01024
 0.0056  0.00222]"
database_normalized\Insect\D00668.obj,Insect,D00668.obj,"[0.04318 0.09269 0.11004 0.10927 0.09403 0.0812  0.06899 0.05848 0.05286
 0.04861 0.04426 0.04029 0.03621 0.0335  0.02793 0.0226  0.01574 0.01114
 0.00661 0.00237]"
database_normalized\Insect\D00672.obj,Insect,D00672.obj,"[0.05358 0.09486 0.10722 0.10653 0.09247 0.07797 0.06724 0.05868 0.05267
 0.04729 0.0438  0.04068 0.03628 0.03315 0.02755 0.02186 0.01633 0.01201
 0.00716 0.00267]"
database_normalized\Insect\D00695.obj,Insect,D00695.obj,"[0.06254 0.10883 0.10999 0.10088 0.08772 0.07171 0.06285 0.05498 0.04808
 0.04266 0.03921 0.03544 0.03324 0.03095 0.02963 0.0263  0.0225  0.018
 0.01056 0.00393]"
database_normalized\Insect\D00713.obj,Insect,D00713.obj,"[0.04    0.08361 0.09932 0.10254 0.09867 0.09177 0.07993 0.06984 0.06066
 0.05333 0.04581 0.03951 0.03248 0.02761 0.02318 0.01913 0.01493 0.00998
 0.00583 0.00187]"
database_normalized\Insect\D00732.obj,Insect,D00732.obj,"[0.07127 0.1146  0.11402 0.09947 0.07924 0.06511 0.05569 0.05221 0.04771
 0.045   0.04021 0.037   0.03508 0.03298 0.02782 0.02513 0.02136 0.01852
 0.01271 0.00487]"
database_normalized\Insect\D00734.obj,Insect,D00734.obj,"[0.05852 0.0904  0.09439 0.09508 0.09083 0.0822  0.07635 0.06723 0.05869
 0.05216 0.04854 0.04243 0.03574 0.02914 0.02367 0.01974 0.01495 0.01115
 0.00659 0.0022 ]"
database_normalized\Insect\D00746.obj,Insect,D00746.obj,"[0.06143 0.10062 0.10684 0.10085 0.08663 0.07758 0.06655 0.05846 0.05085
 0.04475 0.04142 0.03821 0.03552 0.03174 0.02764 0.02378 0.01988 0.01453
 0.00931 0.00341]"
database_normalized\Insect\D00752.obj,Insect,D00752.obj,"[0.07118 0.11327 0.10832 0.09531 0.08191 0.07072 0.06169 0.0544  0.04704
 0.04277 0.03751 0.03493 0.03281 0.03244 0.0293  0.02759 0.02385 0.01872
 0.01165 0.00459]"
database_normalized\Insect\D00753.obj,Insect,D00753.obj,"[0.05678 0.09852 0.10497 0.09753 0.08725 0.07827 0.07008 0.06241 0.05725
 0.04928 0.04408 0.03768 0.03325 0.02977 0.02654 0.02281 0.01791 0.01301
 0.00918 0.00343]"
database_normalized\Insect\D00774.obj,Insect,D00774.obj,"[0.0719  0.08154 0.08345 0.08565 0.09584 0.08153 0.06996 0.06888 0.06551
 0.06036 0.05731 0.04563 0.03422 0.02969 0.02414 0.01744 0.01193 0.00882
 0.00472 0.00148]"
database_normalized\Insect\D00786.obj,Insect,D00786.obj,"[0.06777 0.11958 0.11607 0.09939 0.0803  0.06656 0.05656 0.05036 0.04522
 0.04049 0.03823 0.0356  0.03337 0.03264 0.03052 0.02836 0.02449 0.01874
 0.01169 0.00406]"
database_normalized\Insect\D00787.obj,Insect,D00787.obj,"[0.19331 0.12759 0.09083 0.06884 0.05378 0.04571 0.03912 0.03484 0.03166
 0.02945 0.02643 0.02601 0.0252  0.02406 0.02496 0.02469 0.02732 0.03095
 0.03407 0.04118]"
database_normalized\Insect\D00788.obj,Insect,D00788.obj,"[0.05081 0.09166 0.09928 0.09995 0.09445 0.08807 0.07725 0.06638 0.05719
 0.04955 0.04241 0.03883 0.03244 0.02829 0.02443 0.02072 0.01611 0.01161
 0.008   0.00257]"
database_normalized\Insect\D00806.obj,Insect,D00806.obj,"[0.05289 0.08758 0.10148 0.10049 0.09604 0.08799 0.07672 0.06629 0.05664
 0.04917 0.04294 0.03852 0.03058 0.0267  0.02306 0.02137 0.0166  0.01305
 0.00868 0.00321]"
database_normalized\Insect\D00814.obj,Insect,D00814.obj,"[0.07972 0.11703 0.10821 0.09314 0.08075 0.07058 0.06131 0.0526  0.0469
 0.04141 0.0369  0.03321 0.03009 0.02792 0.02688 0.02502 0.0261  0.02314
 0.01321 0.00588]"
database_normalized\Insect\D00855.obj,Insect,D00855.obj,"[0.05037 0.10186 0.114   0.10408 0.0906  0.07616 0.0661  0.0589  0.04973
 0.04555 0.04127 0.03569 0.03401 0.03145 0.02846 0.02536 0.01994 0.01491
 0.00876 0.0028 ]"
database_normalized\Insect\D00884.obj,Insect,D00884.obj,"[0.04649 0.08621 0.10393 0.10547 0.09557 0.08359 0.07295 0.06399 0.05746
 0.05047 0.0445  0.04076 0.03608 0.03074 0.02701 0.02136 0.01523 0.01024
 0.00604 0.00191]"
database_normalized\Insect\D00895.obj,Insect,D00895.obj,"[0.1165  0.126   0.10206 0.08173 0.06571 0.05681 0.05247 0.04528 0.04201
 0.04178 0.03644 0.03226 0.02899 0.02875 0.02811 0.02872 0.0302  0.02864
 0.01956 0.00798]"
database_normalized\Insect\D00973.obj,Insect,D00973.obj,"[0.06652 0.12096 0.11948 0.09328 0.07733 0.06434 0.05618 0.05051 0.0477
 0.04393 0.04171 0.03827 0.03465 0.03191 0.02948 0.02736 0.02302 0.01752
 0.01181 0.00404]"
database_normalized\Insect\D00989.obj,Insect,D00989.obj,"[0.04836 0.0961  0.11021 0.10532 0.09077 0.08053 0.07132 0.06184 0.05321
 0.04848 0.04246 0.03799 0.03314 0.02961 0.02536 0.02316 0.01787 0.01347
 0.00844 0.00236]"
database_normalized\Insect\m0.obj,Insect,m0.obj,"[0.05672 0.10423 0.11147 0.10198 0.08912 0.07773 0.0658  0.05617 0.0498
 0.04477 0.04167 0.03755 0.03343 0.02949 0.02797 0.02423 0.02018 0.01516
 0.00933 0.0032 ]"
database_normalized\Insect\m1.obj,Insect,m1.obj,"[0.06487 0.11762 0.11504 0.09761 0.0808  0.06896 0.05865 0.05062 0.04637
 0.04095 0.03941 0.0388  0.03521 0.03241 0.03026 0.02692 0.02256 0.01758
 0.01123 0.00413]"
database_normalized\Insect\m10.obj,Insect,m10.obj,"[0.0825  0.11435 0.10898 0.09113 0.07984 0.06839 0.0608  0.05279 0.04721
 0.042   0.03762 0.03296 0.03138 0.02927 0.02733 0.02594 0.02617 0.02172
 0.0134  0.00622]"
database_normalized\Insect\m11.obj,Insect,m11.obj,"[0.12021 0.11512 0.10221 0.08538 0.07248 0.06152 0.05289 0.04597 0.0423
 0.03778 0.03408 0.03191 0.02947 0.02799 0.02666 0.02538 0.02404 0.0234
 0.02332 0.01789]"
database_normalized\Insect\m12.obj,Insect,m12.obj,"[0.05583 0.10802 0.12124 0.10639 0.08571 0.06886 0.05765 0.04967 0.04415
 0.04047 0.04    0.03947 0.03811 0.03857 0.03428 0.02831 0.02043 0.01256
 0.00722 0.00306]"
database_normalized\Insect\m13.obj,Insect,m13.obj,"[0.0901  0.11438 0.10041 0.08765 0.07738 0.06967 0.06127 0.05314 0.04865
 0.0427  0.03931 0.03606 0.03189 0.03018 0.02915 0.02597 0.02303 0.01928
 0.01464 0.00514]"
database_normalized\Insect\m14.obj,Insect,m14.obj,"[0.05644 0.09757 0.10577 0.10251 0.09169 0.08006 0.06769 0.06092 0.05291
 0.04776 0.04193 0.03756 0.03326 0.03008 0.02516 0.02244 0.01876 0.01436
 0.00901 0.00412]"
database_normalized\Insect\m15.obj,Insect,m15.obj,"[0.1154  0.11655 0.10101 0.08569 0.07463 0.06419 0.05553 0.04789 0.04266
 0.03912 0.03364 0.03144 0.02972 0.02764 0.02691 0.02442 0.02356 0.02367
 0.02098 0.01535]"
database_normalized\Insect\m16.obj,Insect,m16.obj,"[0.06628 0.09727 0.09862 0.09515 0.08854 0.07779 0.06694 0.06075 0.0546
 0.04826 0.04565 0.04149 0.03842 0.03267 0.0278  0.02242 0.01709 0.0112
 0.0068  0.00226]"
database_normalized\Insect\m17.obj,Insect,m17.obj,"[0.05412 0.09967 0.10561 0.10115 0.09673 0.07936 0.06399 0.05373 0.04824
 0.04662 0.0443  0.04317 0.04023 0.03526 0.03063 0.02246 0.01536 0.01026
 0.00672 0.00239]"
database_normalized\Insect\m18.obj,Insect,m18.obj,"[0.06645 0.0985  0.09872 0.10018 0.07757 0.0787  0.06417 0.06664 0.05699
 0.05096 0.04375 0.03777 0.03519 0.02982 0.02647 0.02489 0.0209  0.01195
 0.00765 0.00273]"
database_normalized\Insect\m19.obj,Insect,m19.obj,"[0.05757 0.09179 0.10823 0.10697 0.0915  0.07715 0.06539 0.05535 0.05186
 0.04838 0.04419 0.04223 0.03839 0.03466 0.02948 0.0222  0.01502 0.01063
 0.00656 0.00245]"
database_normalized\Insect\m2.obj,Insect,m2.obj,"[0.07211 0.1097  0.10994 0.10114 0.08195 0.07217 0.06024 0.05048 0.04254
 0.04155 0.03934 0.03855 0.03647 0.03336 0.03098 0.02737 0.02206 0.01731
 0.00934 0.0034 ]"
database_normalized\Insect\m20.obj,Insect,m20.obj,"[0.06879 0.08886 0.08871 0.09271 0.08524 0.08139 0.07495 0.06731 0.05816
 0.05307 0.04949 0.04289 0.0367  0.03044 0.02467 0.01975 0.01618 0.01115
 0.00714 0.0024 ]"
database_normalized\Insect\m21.obj,Insect,m21.obj,"[0.04382 0.07991 0.09739 0.10372 0.09988 0.09174 0.0802  0.06828 0.06004
 0.05267 0.04612 0.03995 0.0354  0.02891 0.02366 0.0176  0.01324 0.00929
 0.00637 0.00181]"
database_normalized\Insect\m22.obj,Insect,m22.obj,"[0.03807 0.08511 0.10609 0.10682 0.09894 0.08705 0.07721 0.0673  0.05925
 0.05119 0.04348 0.03948 0.03327 0.0283  0.02406 0.01976 0.01575 0.01066
 0.00629 0.00192]"
database_normalized\Insect\m23.obj,Insect,m23.obj,"[0.06395 0.10897 0.11303 0.10235 0.08608 0.07078 0.06083 0.05222 0.04667
 0.042   0.03932 0.0373  0.03425 0.03196 0.02909 0.02725 0.02134 0.01723
 0.01126 0.00412]"
database_normalized\Insect\m24.obj,Insect,m24.obj,"[0.04322 0.09238 0.10672 0.10566 0.0946  0.0842  0.0737  0.06547 0.05587
 0.04737 0.0423  0.03724 0.0329  0.02987 0.0265  0.02135 0.01802 0.01252
 0.00756 0.00255]"
database_normalized\Insect\m25.obj,Insect,m25.obj,"[0.06462 0.08809 0.0957  0.1     0.0944  0.08531 0.07059 0.05821 0.05304
 0.04666 0.04357 0.04142 0.03801 0.03272 0.02765 0.02118 0.0159  0.01265
 0.00752 0.00276]"
database_normalized\Insect\m26.obj,Insect,m26.obj,"[0.05428 0.0746  0.09508 0.10576 0.10211 0.09052 0.07839 0.06794 0.05714
 0.0502  0.04225 0.03875 0.03388 0.02979 0.02565 0.02094 0.015   0.01027
 0.00553 0.00192]"
database_normalized\Insect\m3.obj,Insect,m3.obj,"[0.04757 0.09144 0.1064  0.10403 0.09422 0.08435 0.07286 0.06241 0.05489
 0.04582 0.04221 0.03976 0.03504 0.03157 0.02782 0.02207 0.01666 0.01185
 0.0069  0.00213]"
database_normalized\Insect\m4.obj,Insect,m4.obj,"[0.07865 0.10067 0.1103  0.09939 0.08511 0.07212 0.0608  0.05248 0.04485
 0.04268 0.03914 0.03488 0.03343 0.03096 0.02931 0.0266  0.02314 0.01879
 0.01234 0.00436]"
database_normalized\Insect\m6.obj,Insect,m6.obj,"[0.03967 0.07933 0.10134 0.10624 0.09964 0.09052 0.07897 0.06929 0.0618
 0.05305 0.04608 0.03972 0.03274 0.02749 0.02272 0.01827 0.01472 0.01028
 0.00612 0.00201]"
database_normalized\Insect\m7.obj,Insect,m7.obj,"[0.04582 0.09983 0.11311 0.10329 0.08815 0.07535 0.06761 0.05855 0.05299
 0.05018 0.0455  0.04195 0.03751 0.03221 0.02843 0.022   0.01665 0.01176
 0.00654 0.00257]"
database_normalized\Insect\m8.obj,Insect,m8.obj,"[0.04312 0.08272 0.10286 0.10554 0.09913 0.08629 0.07342 0.06817 0.06138
 0.05414 0.04619 0.03835 0.03313 0.02851 0.02229 0.0192  0.0152  0.01099
 0.00692 0.00245]"
database_normalized\Insect\m9.obj,Insect,m9.obj,"[0.06194 0.09045 0.1055  0.10223 0.091   0.08208 0.06806 0.06024 0.05374
 0.04868 0.0426  0.03666 0.03368 0.03064 0.0268  0.0224  0.01766 0.01318
 0.00838 0.00408]"
database_normalized\Jet\m1147.obj,Jet,m1147.obj,"[0.08434 0.11348 0.10697 0.09152 0.07984 0.06821 0.0604  0.05383 0.04564
 0.04059 0.03511 0.03435 0.03137 0.03053 0.02963 0.02713 0.02512 0.02223
 0.01427 0.00544]"
database_normalized\Jet\m1149.obj,Jet,m1149.obj,"[0.12303 0.11571 0.10642 0.07646 0.06353 0.05033 0.04808 0.05167 0.05483
 0.04469 0.03925 0.03243 0.02734 0.02553 0.02916 0.03453 0.03079 0.0245
 0.01579 0.00593]"
database_normalized\Jet\m1150.obj,Jet,m1150.obj,"[0.13125 0.15025 0.1013  0.07399 0.06159 0.05352 0.04397 0.03802 0.03442
 0.03155 0.03005 0.02694 0.02737 0.02874 0.02929 0.03212 0.03604 0.0338
 0.02606 0.00973]"
database_normalized\Jet\m1151.obj,Jet,m1151.obj,"[0.08196 0.11533 0.10487 0.08836 0.07443 0.06909 0.06218 0.05659 0.05123
 0.04569 0.03963 0.03545 0.03114 0.03006 0.02882 0.02669 0.02514 0.01869
 0.01115 0.0035 ]"
database_normalized\Jet\m1152.obj,Jet,m1152.obj,"[0.08509 0.08296 0.09952 0.09184 0.08185 0.07323 0.06939 0.06705 0.06399
 0.04514 0.03981 0.03594 0.03402 0.03135 0.02954 0.02503 0.01808 0.01429
 0.00854 0.00334]"
database_normalized\Jet\m1153.obj,Jet,m1153.obj,"[0.13568 0.16555 0.10918 0.07285 0.05258 0.04218 0.03616 0.03135 0.03132
 0.03044 0.02959 0.0272  0.02841 0.02899 0.03231 0.03581 0.03842 0.03692
 0.02605 0.00901]"
database_normalized\Jet\m1154.obj,Jet,m1154.obj,"[0.10526 0.12111 0.09551 0.08106 0.06947 0.0601  0.06106 0.05598 0.04976
 0.04243 0.03592 0.03653 0.03201 0.02996 0.02771 0.02572 0.02444 0.0229
 0.01736 0.00571]"
database_normalized\Jet\m1155.obj,Jet,m1155.obj,"[0.11484 0.13003 0.09697 0.07465 0.0621  0.057   0.05292 0.05193 0.04949
 0.04688 0.03811 0.03369 0.03186 0.02924 0.02872 0.02815 0.02797 0.02286
 0.01588 0.00671]"
database_normalized\Jet\m1156.obj,Jet,m1156.obj,"[0.10141 0.13999 0.10787 0.08011 0.06599 0.06036 0.05323 0.04763 0.04131
 0.03646 0.03306 0.0308  0.02805 0.02811 0.03033 0.03268 0.03118 0.02715
 0.01803 0.00625]"
database_normalized\Jet\m1157.obj,Jet,m1157.obj,"[0.14081 0.14215 0.10236 0.07633 0.06029 0.04856 0.04343 0.0395  0.03573
 0.03215 0.02952 0.02733 0.02717 0.02742 0.03041 0.03151 0.03426 0.03232
 0.02711 0.01164]"
database_normalized\Jet\m1158.obj,Jet,m1158.obj,"[0.06015 0.10441 0.10575 0.09575 0.08653 0.078   0.06873 0.06078 0.05408
 0.0474  0.04132 0.03727 0.03204 0.02958 0.02635 0.02301 0.01989 0.01599
 0.00975 0.00322]"
database_normalized\Jet\m1159.obj,Jet,m1159.obj,"[0.08419 0.08614 0.10062 0.09038 0.08179 0.07328 0.06715 0.0674  0.06404
 0.04484 0.04107 0.03634 0.03392 0.03115 0.03045 0.0248  0.01845 0.01277
 0.00796 0.00326]"
database_normalized\Jet\m1161.obj,Jet,m1161.obj,"[0.11202 0.13298 0.11197 0.08611 0.06826 0.0567  0.04715 0.04066 0.03774
 0.03519 0.03191 0.03015 0.02836 0.03068 0.02992 0.02924 0.02907 0.02726
 0.02043 0.0142 ]"
database_normalized\Jet\m1162.obj,Jet,m1162.obj,"[0.11108 0.10765 0.08145 0.06595 0.06941 0.07519 0.07418 0.0669  0.05249
 0.04391 0.04103 0.03422 0.03349 0.03075 0.02777 0.02575 0.02141 0.0177
 0.0132  0.00647]"
database_normalized\Jet\m1163.obj,Jet,m1163.obj,"[0.0833  0.10694 0.10305 0.08614 0.07652 0.06639 0.06466 0.05767 0.05335
 0.05114 0.04404 0.03755 0.03537 0.03199 0.02842 0.02574 0.02082 0.01529
 0.00873 0.00289]"
database_normalized\Jet\m1165.obj,Jet,m1165.obj,"[0.09831 0.12013 0.10062 0.07923 0.06973 0.06531 0.06362 0.0569  0.04934
 0.04341 0.03643 0.03467 0.03119 0.02928 0.0275  0.02614 0.02453 0.02203
 0.01562 0.00601]"
database_normalized\Jet\m1166.obj,Jet,m1166.obj,"[0.07966 0.12353 0.11002 0.09106 0.07814 0.06752 0.05879 0.05161 0.04578
 0.03876 0.03614 0.03374 0.0306  0.03003 0.02796 0.02816 0.02637 0.02239
 0.01481 0.00493]"
database_normalized\Jet\m1167.obj,Jet,m1167.obj,"[0.09074 0.09077 0.10213 0.09098 0.08246 0.07244 0.06236 0.05711 0.05175
 0.04789 0.04195 0.03774 0.03557 0.03093 0.02946 0.02754 0.02035 0.01465
 0.00992 0.00326]"
database_normalized\Jet\m1168.obj,Jet,m1168.obj,"[0.10163 0.13907 0.10959 0.08467 0.06901 0.05765 0.05122 0.04458 0.03808
 0.03559 0.03373 0.03155 0.03026 0.03048 0.02963 0.02959 0.02993 0.02723
 0.01937 0.00714]"
database_normalized\Jet\m1169.obj,Jet,m1169.obj,"[0.10561 0.12193 0.09929 0.07265 0.06419 0.05505 0.05268 0.05012 0.05683
 0.06039 0.04767 0.03925 0.03493 0.03213 0.02914 0.02571 0.02138 0.01629
 0.0109  0.00386]"
database_normalized\Jet\m1171.obj,Jet,m1171.obj,"[0.09187 0.128   0.11006 0.0906  0.06907 0.05539 0.05028 0.04765 0.04836
 0.04303 0.03947 0.036   0.03452 0.03164 0.02887 0.02744 0.02532 0.02128
 0.01549 0.00566]"
database_normalized\Jet\m1172.obj,Jet,m1172.obj,"[0.14788 0.14144 0.09972 0.07301 0.05847 0.04806 0.04226 0.03668 0.03436
 0.03434 0.03124 0.02979 0.02848 0.02731 0.02873 0.03009 0.03044 0.03184
 0.02936 0.0165 ]"
database_normalized\Jet\m1173.obj,Jet,m1173.obj,"[0.1419  0.10616 0.07742 0.06325 0.05882 0.05638 0.05919 0.05363 0.05882
 0.06908 0.05478 0.03505 0.02779 0.02427 0.0224  0.02441 0.02187 0.01872
 0.01529 0.01077]"
database_normalized\Jet\m1174.obj,Jet,m1174.obj,"[0.10866 0.13069 0.10009 0.08453 0.07321 0.06247 0.05356 0.04664 0.03951
 0.03572 0.03375 0.03093 0.0293  0.02741 0.0267  0.02892 0.02935 0.02878
 0.02256 0.00722]"
database_normalized\Jet\m1175.obj,Jet,m1175.obj,"[0.09123 0.10559 0.08858 0.08486 0.08335 0.07869 0.06923 0.05946 0.0527
 0.04682 0.03953 0.03211 0.02968 0.02888 0.02568 0.02431 0.02117 0.01863
 0.01383 0.00567]"
database_normalized\Jet\m1176.obj,Jet,m1176.obj,"[0.10417 0.13775 0.10309 0.08346 0.06952 0.06218 0.05272 0.04559 0.0396
 0.0369  0.03391 0.02976 0.02851 0.0285  0.02807 0.02987 0.03131 0.02802
 0.02021 0.00686]"
database_normalized\Jet\m1177.obj,Jet,m1177.obj,"[0.10001 0.12975 0.09918 0.07942 0.07166 0.06624 0.06067 0.05255 0.04474
 0.0391  0.03358 0.03078 0.02947 0.02852 0.02745 0.02783 0.02742 0.02556
 0.01859 0.00748]"
database_normalized\Jet\m1178.obj,Jet,m1178.obj,"[0.11823 0.15122 0.10811 0.08045 0.06253 0.05307 0.04395 0.03761 0.03392
 0.03144 0.0289  0.02834 0.02853 0.02803 0.03061 0.03219 0.0336  0.03496
 0.02633 0.00798]"
database_normalized\Jet\m1179.obj,Jet,m1179.obj,"[0.13807 0.1312  0.09057 0.07754 0.0689  0.05843 0.04888 0.04197 0.03718
 0.0368  0.03207 0.02821 0.02733 0.02605 0.02606 0.02772 0.02955 0.03125
 0.02912 0.0131 ]"
database_normalized\Jet\m1180.obj,Jet,m1180.obj,"[0.09946 0.13019 0.10896 0.08734 0.06878 0.05855 0.05229 0.04825 0.04337
 0.04154 0.03707 0.03192 0.02948 0.02912 0.02859 0.02761 0.02653 0.02551
 0.01829 0.00715]"
database_normalized\Jet\m1181.obj,Jet,m1181.obj,"[0.09583 0.1262  0.10837 0.08866 0.07403 0.06191 0.05351 0.04883 0.04228
 0.03715 0.03444 0.03271 0.03068 0.02937 0.02955 0.02873 0.02794 0.02412
 0.01863 0.00706]"
database_normalized\Jet\m1182.obj,Jet,m1182.obj,"[0.13355 0.17456 0.11012 0.07278 0.05127 0.04155 0.03464 0.03003 0.02779
 0.02651 0.02701 0.02767 0.02896 0.03042 0.03366 0.0369  0.03775 0.03711
 0.02751 0.01021]"
database_normalized\Jet\m1183.obj,Jet,m1183.obj,"[0.08141 0.12744 0.11437 0.09286 0.0764  0.06269 0.05403 0.04612 0.04331
 0.03997 0.03653 0.03341 0.0322  0.03154 0.02845 0.02808 0.02554 0.02247
 0.01639 0.00679]"
database_normalized\Jet\m1184.obj,Jet,m1184.obj,"[0.09799 0.14717 0.11793 0.08576 0.06695 0.0536  0.04503 0.04077 0.0366
 0.03336 0.03152 0.03094 0.03028 0.03065 0.03101 0.0314  0.03225 0.02996
 0.02038 0.00645]"
database_normalized\Jet\m1185.obj,Jet,m1185.obj,"[0.17024 0.19029 0.10271 0.06184 0.04214 0.03197 0.02696 0.02435 0.02226
 0.02222 0.02165 0.02115 0.02314 0.02791 0.03183 0.0384  0.046   0.04763
 0.0352  0.01211]"
database_normalized\Jet\m1187.obj,Jet,m1187.obj,"[0.10233 0.14288 0.10591 0.08309 0.0658  0.05797 0.05183 0.04513 0.04058
 0.0365  0.03241 0.03013 0.02962 0.03014 0.03086 0.03205 0.03026 0.02725
 0.0186  0.00666]"
database_normalized\Jet\m1188.obj,Jet,m1188.obj,"[0.07574 0.11692 0.10722 0.09192 0.08224 0.07134 0.06201 0.05267 0.04581
 0.04175 0.03811 0.03382 0.03183 0.02981 0.02787 0.02559 0.02464 0.0213
 0.01392 0.00549]"
database_normalized\Jet\m1190.obj,Jet,m1190.obj,"[0.13124 0.17466 0.11406 0.07309 0.05294 0.04137 0.03489 0.02988 0.02847
 0.02752 0.02652 0.02577 0.02598 0.02786 0.03315 0.0357  0.03938 0.04128
 0.02838 0.00786]"
